Name,Power,Power_Coeff,Torque,Torque_Coeff,Speed,Speed_Coeff,Acceleration,Acceleration_Coeff,Handling,Handling_Coeff,Offroad,Offroad_Coeff,Tags,Price
"Renault                    4",30,0,5,47,0,8,111,0,7,26,1,8,27,0,8,46,0,9,"класс  A           хэтчбек               Франция                       60                               1","4800 /"
"Ford                  Capri",59,0,8,97,1,145,0,7,18,9,2,26,1,57,1,"класс             хэтчбек               США                      60                               1","5000 /"
"Porsche              	924 Carrera GTR Competition Coupé",375,0,8,412,0,8,290,0,9,4,7,0,9,98,1,4,25,0,8,"класс              хэтчбек               Германия                     80                               4                     автоспорт","35 900 /"
"Lamborghini	Countach LP 5000 S",455,1,500,1,295,1,2,4,7,1,90,1,2,24,0,8,"класс              купе               Италия                     80                              3","37 000 /"
"Ford 	           RS200 Group B Rally Car",410,0,7,489,0,9,205,1,4,4,2,0,8,89,1,4,80,1,"класс              купе                  США                       80                            5                            автоспорт","41 800 /"
"Renault	          Maxi 5 Turbo",360,0,6,421,0,8,225,1,2,5,1,2,87,1,4,48,0,8,"класс              хэтчбек               Франция                       80                            5                               hot hatch                       widow maker                              автоспорт","42 000 /"
"Chevrolet	   Corvette Indy Concept",380,0,9,501,1,338,0,9,4,7,0,8,85,1,2,24,0,8,"класс              купе               США                     80                              5                            коллекция","42 700 /"
"Ford 	       RS200 Evolution",588,0,7,542,1,190,1,8,3,4,0,5,94,1,5,75,1,2,"класс              купе               США                     80                              4                       widow maker                 коллекция","43 600 /"
"Porsche 	        961",640,0,8,577,1,344,1,1,4,0,6,106,1,3,12,0,6,"класс              купе               Германия                     80                               5                     автоспорт","44 500 /"
"Porsche 	            959 Paris-Dakar",400,0,9,466,1,210,1,4,3,9,0,7,89,1,4,81,1,2,"класс              купе               Германия                     80                               5                     автоспорт","46 600 /"
"Ferrari	             288 GTO Evoluzione",650,1,667,0,8,370,0,7,4,1,0,8,110,2,19,0,6,"класс              купе               Италия                     80                              4","49 900 /"
"Renault	                19",73,0,9,127,0,8,167,1,16,2,6,61,0,8,36,0,8,"класс              хэтчбек                  Франция                       80                             1","6600 /"
"Ford 	          Capri",114,1,176,1,186,1,10,1,1,6,62,1,48,0,8,"класс              хэтчбек               США                       80                             1","8500 /"
"Chevrolet	      Beretta GTU",127,1,217,1,188,1,10,9,2,67,1,34,0,8,"класс              купе                США                       80                            1","8800 /"
"Ford             Escort RS Turbo",132,0,8,179,0,9,196,1,8,2,1,6,72,1,37,0,8,"класс              хэтчбек               США                       80                             2                           hot hatch","9400 /"
"Renault	           21 Nevada 4x4",110,0,8,174,0,7,187,0,7,10,7,1,6,51,0,8,82,1,2,"класс              хэтчбек               США                       80                            2","11 000 /"
"Chevrolet	              C1500",126,0,8,319,0,9,155,0,6,15,2,1,4,35,0,8,108,1,2,"класс              внедорожник               США                     80                               2","14 300 /"
"BMW	               Z1",170,0,8,222,1,225,1,7,9,1,5,82,1,2,25,0,7,"класс              купе               Германия                     80                              2","15 000 /"
"BMW	              735i",211,1,305,0,9,230,1,8,3,1,5,69,0,7,45,1,"класс              седан               Германия                     80                             2                    комфорт","17 600 /"
"Ford 	        F-150 XLT",202,1,342,1,2,150,0,8,15,1,4,33,0,8,182,1,"класс              внедорожник               США                     80                               2","21 600 /"
"Chevrolet	   Corvette Sport Coupe 35th Anniversary",240,1,2,460,1,2,257,1,2,6,2,1,4,82,1,29,0,8,"класс              купе                США                       80                            3                коллекция","25 000 /"
"Chevrolet	              K20 Scottsdale",230,1,522,1,188,0,7,11,1,1,29,0,8,179,0,8,"класс              внедорожник               США                     80                               2","25 000 /"
"Porsche 	             928 S",299,0,8,380,1,245,1,6,2,1,1,94,1,33,0,8,"класс              хэтчбек               Германия                     80                               3                комфорт","26 800 /"
"BMW	           M3 Group A Rally",280,0,8,285,0,9,249,1,2,5,7,1,2,94,1,56,1,"класс             купе             Германия                      80                              4                  автоспорт","28 000 /"
